Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,1,Single game,Aloha,Mugiwaras,Aloha,15,4,,,,,Cedric Widin,Laura Kunzelmann,,Jonas Tarnutzer,Nicole Rupf Figueroa,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,1,Single game,Flying Free,Millenium,Flying Free,17,15,,,,,Marcos Bermudez Muratel,Raquel Martín Tablado,,Milian Brard,Hélène Bertrand,
Group Stage,Mixed Advanced/Intermediate,Group B - 15 HC 21,1,Single game,UniLey,Zippy Roosters,UniLey,15,12,,,,,Megan Leybourne,Nelson Dziruni,,Théo Vanh Hemelryck,Valentine Pottez,
Group Stage,Mixed Advanced/Intermediate,Group B - 15 HC 21,1,Single game,Flip Flop,Long leg Llamas,Flip Flop,15,8,,,,,Louisiane Lemaire,Tom Hullot,,Jeppe Norlyk Hansen,Christina Lund Nielsen,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,1,Single game,Na-Da,Nous deux,Na-Da,15,5,,,,,Dorian Améziane,Natacha Alt,,Roundnetzala Roundnetzala,Sébastien Lefèvre,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,1,Single game,PIKAMIENTOS,Les blonds à rien,PIKAMIENTOS,15,12,,,,,Vanangamoudiar Liza,Auxence Clark,,Jean Kervella,Lucile Rouault,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,1,Single game,Bananas for Johannes,"RR juice gastrico ",Bananas for Johannes,15,12,,,,,Lou Washburn,Paul Siemer,,Nicola Bazzani,Chiara Pernigo,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,1,Single game,Ok pour moi,Hommingbirds,Ok pour moi,21,19,,,,,Maya Barkan,Erwan Chapeliere,,Hagen Jona Hintz,Janne Uteg,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,1,Single game,Salt and Pepper,One girl two cuts,Salt and Pepper,15,4,,,,,Jan Stachiewicz,Ruth Troughton,,Clément Martin-Gougenheim,Anne GERARD,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,1,Single game,RCB Scrambled Tofu,"Halvard/Margaux ","Halvard/Margaux ",10,15,,,,,Carlo Engel,Anna Lea Schindler,,Halvard Hanisch,Margaux Thieren,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,1,Single game,Pingu Panther,Superb'owl'er,Pingu Panther,15,8,,,,,Daniela Kadlec,Stefan Handschmann,,Julia Grob,Yannick Maurer,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,1,Single game,Green Hot Chilli Peppers,Green sailors,Green sailors,11,15,,,,,Jaroslav Čabala,Julia Stranzl,,Marine Maurel,Olivier Saunier,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,1,Single game,Hat swap,Team Angio,Hat swap,15,9,,,,,Robin Florinda,Tina Gulden,,Neri Sansone,daria orlandini,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,1,Single game,TrashPandas,Gnocchi mit Pecorino,TrashPandas,15,11,,,,,Freya Levie,Roman Peter,,Nicolas Perriraz,Tosca Pecorino,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,1,Single game,SuPeerNora,"Orxata Round System ",SuPeerNora,15,8,,,,,Peer Kanis,Nora Haas,,Helena Molina Raga,Gabriel Luna Soriano,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,1,Single game,Red Redonda,Fuze Team,Red Redonda,15,8,,,,,Rafael Gallego,Sara Villamariz do Nascimento,,Micha Daling,Ilonka Thielen,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,1,Single game,Aussie Roos,The Double Dutch,Aussie Roos,15,4,,,,,Nicole Fatt,Mark Elbourne,,Jeroen Brus,Teodora Veres,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,1,Single game,2stressed2bebest,Flotjes,2stressed2bebest,15,11,,,,,Lauma Ernestsone,Aleksandrs Juška,,Florian Poel,Lotte Verbeke,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,1,Single game,Tiermaschine,Christmas in Summer 🏝,Tiermaschine,15,4,,,,,Eisenträger Lukas,Eva Magdalena,,Jemima Lee,Colten Van Etten,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,1,Single game,Saus,Eigenmann,Eigenmann,10,15,,,,,Solange Schrijnder van Velzen,Maurice Jantjes,,Kaija Eigenmann,Jonas Eigenmann,
Group Stage,Mixed Advanced/Intermediate,Group K - 15 HC 21,1,Single game,Levi & Riet,Flotters,Levi & Riet,15,9,,,,,Levi Vandaele,Riet D'hoore,,Lina Feldt,Maximilian Knoll,
Group Stage,Mixed Advanced/Intermediate,Group K - 15 HC 21,1,Single game,Chrusumonster,Déjà-vu,Déjà-vu,13,15,,,,,Carole Gassner,Luc Moor,,Jérôme RENIMEL,Adriana Valiente,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,1,Single game,Pinkey Jinkey,Happy husband happy life,Pinkey Jinkey,15,4,,,,,Alina Teskey,David Jindra,,Teo Kukuljan,Katja Ema Kelvisar Kukuljan,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,1,Single game,"Le Bon, la Britt et le Theunis",Double A'ce,Double A'ce,11,15,,,,,Frederik Theunis,Britt Vankemenade,,Astrid Andreassen,Andreas Linnet,
Group Stage,Mixed Advanced/Intermediate,Group M - 15 HC 21,1,Single game,#THPOE,Nimma Net Ninjas,#THPOE,15,6,,,,,Amely Joly,Benjamin Bachler,,Rudo Brus,Roos Van der Donk,
Group Stage,Mixed Advanced/Intermediate,Group M - 15 HC 21,1,Single game,Creme Caramel,Breizh truffades,Breizh truffades,14,16,,,,,Faisal Sayyed,Bianca Nita,,Romain Chaulet,Elise Martin,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,1,Single game,Les Loulou,Olli Otter,Les Loulou,15,11,,,,,Louise Eydoux,Louis JOUVE,,Philip Roy,Lea Hilbrink,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,1,Single game,YoshJa,Ditte og Dutte,Ditte og Dutte,15,17,,,,,Yosha Vandaele,jana vandesijpe,,Ditte Møller Gregersen,Mathias Linnet,
Group Stage,Mixed Advanced/Intermediate,Group O - 15 HC 21,1,Single game,GabriElise,Danish Spikamite,Danish Spikamite,20,21,,,,,Elise Van der Stichelen,Gabriel Stoisser,,Rikke Bloch,Malte Klinkby,
Group Stage,Mixed Advanced/Intermediate,Group O - 15 HC 21,1,Single game,Bad salmons,Cheers Mate,Bad salmons,15,10,,,,,Pierre Lecrosnier,Anaïs Duport,,Sufi Eggenberger,Serafin Rieser,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,2,Single game,Aloha,Millenium,Aloha,15,9,,,,,Cedric Widin,Laura Kunzelmann,,Milian Brard,Hélène Bertrand,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,2,Single game,Lego and waffles,Mugiwaras,Lego and waffles,15,10,,,,,Charlotte Bruns,Jakob Blaaholm Nielsen,,Jonas Tarnutzer,Nicole Rupf Figueroa,
Group Stage,Mixed Advanced/Intermediate,Group B - 15 HC 21,2,Single game,UniLey,Long leg Llamas,UniLey,15,9,,,,,Megan Leybourne,Nelson Dziruni,,Jeppe Norlyk Hansen,Christina Lund Nielsen,
Group Stage,Mixed Advanced/Intermediate,Group B - 15 HC 21,2,Single game,Flip Flop,Zippy Roosters,Zippy Roosters,11,15,,,,,Louisiane Lemaire,Tom Hullot,,Théo Vanh Hemelryck,Valentine Pottez,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,2,Single game,Na-Da,Les blonds à rien,Na-Da,15,8,,,,,Dorian Améziane,Natacha Alt,,Jean Kervella,Lucile Rouault,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,2,Single game,Team Phoenix,Nous deux,Team Phoenix,15,9,,,,,Aske Hammar,Liv Sepstrup,,Roundnetzala Roundnetzala,Sébastien Lefèvre,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,2,Single game,Bananas for Johannes,Hommingbirds,Bananas for Johannes,15,9,,,,,Lou Washburn,Paul Siemer,,Hagen Jona Hintz,Janne Uteg,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,2,Single game,Wazungu,"RR juice gastrico ","RR juice gastrico ",12,15,,,,,Rasmine Bak,Hjalte Knudsen,,Nicola Bazzani,Chiara Pernigo,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,2,Single game,Salt and Pepper,"Halvard/Margaux ",Salt and Pepper,21,19,,,,,Jan Stachiewicz,Ruth Troughton,,Halvard Hanisch,Margaux Thieren,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,2,Single game,La Montagne Rose,One girl two cuts,One girl two cuts,11,15,,,,,Alexandre ROLLOIS,Anaïs Maurel,,Clément Martin-Gougenheim,Anne GERARD,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,2,Single game,Pingu Panther,Green sailors,Pingu Panther,15,5,,,,,Daniela Kadlec,Stefan Handschmann,,Marine Maurel,Olivier Saunier,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,2,Single game,AToA,Superb'owl'er,Superb'owl'er,12,15,,,,,Andrea Appel,Alexandre Marti,,Julia Grob,Yannick Maurer,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,2,Single game,Hat swap,Gnocchi mit Pecorino,Hat swap,15,10,,,,,Robin Florinda,Tina Gulden,,Nicolas Perriraz,Tosca Pecorino,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,2,Single game,BASIC,Team Angio,BASIC,15,7,,,,,Olivier Hui Bon Hoa,Klara Schöttgen,,Neri Sansone,daria orlandini,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,2,Single game,SuPeerNora,Fuze Team,SuPeerNora,15,4,,,,,Peer Kanis,Nora Haas,,Micha Daling,Ilonka Thielen,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,2,Single game,Dom und Münster,"Orxata Round System ","Orxata Round System ",12,15,,,,,Yves Tschan,Antonia Dreiling,,Helena Molina Raga,Gabriel Luna Soriano,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,2,Single game,Aussie Roos,Flotjes,Aussie Roos,15,11,,,,,Nicole Fatt,Mark Elbourne,,Florian Poel,Lotte Verbeke,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,2,Single game,False-Net sauce roquefort,The Double Dutch,False-Net sauce roquefort,15,6,,,,,GREGNANIN Dorian,Sarah Martinez,,Jeroen Brus,Teodora Veres,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,2,Single game,Tiermaschine,Eigenmann,Tiermaschine,15,11,,,,,Eisenträger Lukas,Eva Magdalena,,Kaija Eigenmann,Jonas Eigenmann,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,2,Single game,LancElo,Christmas in Summer 🏝,Christmas in Summer 🏝,12,15,,,,,Lancelot Touzé,Elodie Holstein,,Jemima Lee,Colten Van Etten,
Group Stage,Mixed Advanced/Intermediate,Group K - 15 HC 21,2,Single game,Levi & Riet,Déjà-vu,Levi & Riet,15,10,,,,,Levi Vandaele,Riet D'hoore,,Jérôme RENIMEL,Adriana Valiente,
Group Stage,Mixed Advanced/Intermediate,Group K - 15 HC 21,2,Single game,Chrusumonster,Flotters,Chrusumonster,15,8,,,,,Carole Gassner,Luc Moor,,Lina Feldt,Maximilian Knoll,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,2,Single game,Pinkey Jinkey,Double A'ce,Pinkey Jinkey,15,10,,,,,Alina Teskey,David Jindra,,Astrid Andreassen,Andreas Linnet,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,2,Single game,Betablokkerne,Happy husband happy life,Betablokkerne,15,11,,,,,Andreas Christensen,Nadia Enevoldsen,,Teo Kukuljan,Katja Ema Kelvisar Kukuljan,
Group Stage,Mixed Advanced/Intermediate,Group M - 15 HC 21,2,Single game,#THPOE,Breizh truffades,#THPOE,15,6,,,,,Amely Joly,Benjamin Bachler,,Romain Chaulet,Elise Martin,
Group Stage,Mixed Advanced/Intermediate,Group M - 15 HC 21,2,Single game,Creme Caramel,Nimma Net Ninjas,Creme Caramel,15,10,,,,,Faisal Sayyed,Bianca Nita,,Rudo Brus,Roos Van der Donk,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,2,Single game,Les Loulou,Ditte og Dutte,Les Loulou,15,11,,,,,Louise Eydoux,Louis JOUVE,,Ditte Møller Gregersen,Mathias Linnet,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,2,Single game,Chat & Chat,Olli Otter,Chat & Chat,15,8,,,,,Enora Le Cadre,Aurélien CHAULET,,Philip Roy,Lea Hilbrink,
Group Stage,Mixed Advanced/Intermediate,Group O - 15 HC 21,2,Single game,GabriElise,Cheers Mate,GabriElise,15,12,,,,,Elise Van der Stichelen,Gabriel Stoisser,,Sufi Eggenberger,Serafin Rieser,
Group Stage,Mixed Advanced/Intermediate,Group O - 15 HC 21,2,Single game,Bad salmons,Danish Spikamite,Bad salmons,15,10,,,,,Pierre Lecrosnier,Anaïs Duport,,Rikke Bloch,Malte Klinkby,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,3,Single game,Aloha,Lego and waffles,Aloha,15,12,,,,,Cedric Widin,Laura Kunzelmann,,Charlotte Bruns,Jakob Blaaholm Nielsen,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,3,Single game,Flying Free,Mugiwaras,Flying Free,15,10,,,,,Marcos Bermudez Muratel,Raquel Martín Tablado,,Jonas Tarnutzer,Nicole Rupf Figueroa,
Group Stage,Mixed Advanced/Intermediate,Group B - 15 HC 21,3,Single game,UniLey,Flip Flop,UniLey,15,9,,,,,Megan Leybourne,Nelson Dziruni,,Louisiane Lemaire,Tom Hullot,
Group Stage,Mixed Advanced/Intermediate,Group B - 15 HC 21,3,Single game,Long leg Llamas,Zippy Roosters,Zippy Roosters,7,15,,,,,Jeppe Norlyk Hansen,Christina Lund Nielsen,,Théo Vanh Hemelryck,Valentine Pottez,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,3,Single game,Na-Da,Team Phoenix,Na-Da,15,9,,,,,Dorian Améziane,Natacha Alt,,Aske Hammar,Liv Sepstrup,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,3,Single game,PIKAMIENTOS,Nous deux,PIKAMIENTOS,15,6,,,,,Vanangamoudiar Liza,Auxence Clark,,Roundnetzala Roundnetzala,Sébastien Lefèvre,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,3,Single game,Bananas for Johannes,Wazungu,Bananas for Johannes,15,11,,,,,Lou Washburn,Paul Siemer,,Rasmine Bak,Hjalte Knudsen,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,3,Single game,Ok pour moi,"RR juice gastrico ","RR juice gastrico ",11,15,,,,,Maya Barkan,Erwan Chapeliere,,Nicola Bazzani,Chiara Pernigo,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,3,Single game,Salt and Pepper,La Montagne Rose,Salt and Pepper,15,3,,,,,Jan Stachiewicz,Ruth Troughton,,Alexandre ROLLOIS,Anaïs Maurel,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,3,Single game,RCB Scrambled Tofu,One girl two cuts,RCB Scrambled Tofu,15,6,,,,,Carlo Engel,Anna Lea Schindler,,Clément Martin-Gougenheim,Anne GERARD,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,3,Single game,Pingu Panther,AToA,Pingu Panther,15,8,,,,,Daniela Kadlec,Stefan Handschmann,,Andrea Appel,Alexandre Marti,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,3,Single game,Green Hot Chilli Peppers,Superb'owl'er,Superb'owl'er,8,15,,,,,Jaroslav Čabala,Julia Stranzl,,Julia Grob,Yannick Maurer,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,3,Single game,Hat swap,BASIC,Hat swap,15,10,,,,,Robin Florinda,Tina Gulden,,Olivier Hui Bon Hoa,Klara Schöttgen,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,3,Single game,TrashPandas,Team Angio,TrashPandas,15,7,,,,,Freya Levie,Roman Peter,,Neri Sansone,daria orlandini,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,3,Single game,SuPeerNora,Dom und Münster,SuPeerNora,15,12,,,,,Peer Kanis,Nora Haas,,Yves Tschan,Antonia Dreiling,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,3,Single game,Red Redonda,"Orxata Round System ",Red Redonda,15,11,,,,,Rafael Gallego,Sara Villamariz do Nascimento,,Helena Molina Raga,Gabriel Luna Soriano,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,3,Single game,Aussie Roos,False-Net sauce roquefort,Aussie Roos,15,13,,,,,Nicole Fatt,Mark Elbourne,,GREGNANIN Dorian,Sarah Martinez,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,3,Single game,2stressed2bebest,The Double Dutch,2stressed2bebest,15,4,,,,,Lauma Ernestsone,Aleksandrs Juška,,Jeroen Brus,Teodora Veres,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,3,Single game,Tiermaschine,LancElo,Tiermaschine,15,3,,,,,Eisenträger Lukas,Eva Magdalena,,Lancelot Touzé,Elodie Holstein,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,3,Single game,Saus,Christmas in Summer 🏝,Saus,15,6,,,,,Solange Schrijnder van Velzen,Maurice Jantjes,,Jemima Lee,Colten Van Etten,
Group Stage,Mixed Advanced/Intermediate,Group K - 15 HC 21,3,Single game,Levi & Riet,Chrusumonster,Levi & Riet,15,11,,,,,Levi Vandaele,Riet D'hoore,,Carole Gassner,Luc Moor,
Group Stage,Mixed Advanced/Intermediate,Group K - 15 HC 21,3,Single game,Déjà-vu,Flotters,Déjà-vu,15,12,,,,,Jérôme RENIMEL,Adriana Valiente,,Lina Feldt,Maximilian Knoll,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,3,Single game,Pinkey Jinkey,Betablokkerne,Pinkey Jinkey,15,8,,,,,Alina Teskey,David Jindra,,Andreas Christensen,Nadia Enevoldsen,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,3,Single game,"Le Bon, la Britt et le Theunis",Happy husband happy life,"Le Bon, la Britt et le Theunis",15,5,,,,,Frederik Theunis,Britt Vankemenade,,Teo Kukuljan,Katja Ema Kelvisar Kukuljan,
Group Stage,Mixed Advanced/Intermediate,Group M - 15 HC 21,3,Single game,#THPOE,Creme Caramel,#THPOE,15,6,,,,,Amely Joly,Benjamin Bachler,,Faisal Sayyed,Bianca Nita,
Group Stage,Mixed Advanced/Intermediate,Group M - 15 HC 21,3,Single game,Breizh truffades,Nimma Net Ninjas,Breizh truffades,15,8,,,,,Romain Chaulet,Elise Martin,,Rudo Brus,Roos Van der Donk,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,3,Single game,Les Loulou,Chat & Chat,Les Loulou,15,10,,,,,Louise Eydoux,Louis JOUVE,,Enora Le Cadre,Aurélien CHAULET,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,3,Single game,YoshJa,Olli Otter,YoshJa,15,6,,,,,Yosha Vandaele,jana vandesijpe,,Philip Roy,Lea Hilbrink,
Group Stage,Mixed Advanced/Intermediate,Group O - 15 HC 21,3,Single game,GabriElise,Bad salmons,Bad salmons,12,15,,,,,Elise Van der Stichelen,Gabriel Stoisser,,Pierre Lecrosnier,Anaïs Duport,
Group Stage,Mixed Advanced/Intermediate,Group O - 15 HC 21,3,Single game,Cheers Mate,Danish Spikamite,Danish Spikamite,13,15,,,,,Sufi Eggenberger,Serafin Rieser,,Rikke Bloch,Malte Klinkby,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,4,Single game,Flying Free,Lego and waffles,Flying Free,15,10,,,,,Marcos Bermudez Muratel,Raquel Martín Tablado,,Charlotte Bruns,Jakob Blaaholm Nielsen,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,4,Single game,Millenium,Mugiwaras,Millenium,15,9,,,,,Milian Brard,Hélène Bertrand,,Jonas Tarnutzer,Nicole Rupf Figueroa,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,4,Single game,PIKAMIENTOS,Team Phoenix,PIKAMIENTOS,15,9,,,,,Vanangamoudiar Liza,Auxence Clark,,Aske Hammar,Liv Sepstrup,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,4,Single game,Les blonds à rien,Nous deux,Les blonds à rien,15,10,,,,,Jean Kervella,Lucile Rouault,,Roundnetzala Roundnetzala,Sébastien Lefèvre,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,4,Single game,Ok pour moi,Wazungu,Ok pour moi,15,11,,,,,Maya Barkan,Erwan Chapeliere,,Rasmine Bak,Hjalte Knudsen,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,4,Single game,Hommingbirds,"RR juice gastrico ","RR juice gastrico ",13,15,,,,,Hagen Jona Hintz,Janne Uteg,,Nicola Bazzani,Chiara Pernigo,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,4,Single game,RCB Scrambled Tofu,La Montagne Rose,RCB Scrambled Tofu,15,7,,,,,Carlo Engel,Anna Lea Schindler,,Alexandre ROLLOIS,Anaïs Maurel,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,4,Single game,"Halvard/Margaux ",One girl two cuts,One girl two cuts,13,15,,,,,Halvard Hanisch,Margaux Thieren,,Clément Martin-Gougenheim,Anne GERARD,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,4,Single game,Green Hot Chilli Peppers,AToA,AToA,7,15,,,,,Jaroslav Čabala,Julia Stranzl,,Andrea Appel,Alexandre Marti,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,4,Single game,Green sailors,Superb'owl'er,Superb'owl'er,7,15,,,,,Marine Maurel,Olivier Saunier,,Julia Grob,Yannick Maurer,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,4,Single game,TrashPandas,BASIC,TrashPandas,15,12,,,,,Freya Levie,Roman Peter,,Olivier Hui Bon Hoa,Klara Schöttgen,
Group Stage,Mixed Advanced/Intermediate,Group G - 15 HC 21,4,Single game,Gnocchi mit Pecorino,Team Angio,Gnocchi mit Pecorino,15,8,,,,,Nicolas Perriraz,Tosca Pecorino,,Neri Sansone,daria orlandini,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,4,Single game,Red Redonda,Dom und Münster,Red Redonda,15,13,,,,,Rafael Gallego,Sara Villamariz do Nascimento,,Yves Tschan,Antonia Dreiling,
Group Stage,Mixed Advanced/Intermediate,Group H - 15 HC 21,4,Single game,Fuze Team,"Orxata Round System ","Orxata Round System ",14,16,,,,,Micha Daling,Ilonka Thielen,,Helena Molina Raga,Gabriel Luna Soriano,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,4,Single game,2stressed2bebest,False-Net sauce roquefort,2stressed2bebest,15,10,,,,,Lauma Ernestsone,Aleksandrs Juška,,GREGNANIN Dorian,Sarah Martinez,
Group Stage,Mixed Advanced/Intermediate,Group I - 15 HC 21,4,Single game,Flotjes,The Double Dutch,The Double Dutch,10,15,,,,,Florian Poel,Lotte Verbeke,,Jeroen Brus,Teodora Veres,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,4,Single game,Saus,LancElo,Saus,17,15,,,,,Solange Schrijnder van Velzen,Maurice Jantjes,,Lancelot Touzé,Elodie Holstein,
Group Stage,Mixed Advanced/Intermediate,Group J - 15 HC 21,4,Single game,Eigenmann,Christmas in Summer 🏝,Eigenmann,15,8,,,,,Kaija Eigenmann,Jonas Eigenmann,,Jemima Lee,Colten Van Etten,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,4,Single game,"Le Bon, la Britt et le Theunis",Betablokkerne,"Le Bon, la Britt et le Theunis",15,12,,,,,Frederik Theunis,Britt Vankemenade,,Andreas Christensen,Nadia Enevoldsen,
Group Stage,Mixed Advanced/Intermediate,Group L - 15 HC 21,4,Single game,Double A'ce,Happy husband happy life,Double A'ce,15,9,,,,,Astrid Andreassen,Andreas Linnet,,Teo Kukuljan,Katja Ema Kelvisar Kukuljan,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,4,Single game,YoshJa,Chat & Chat,YoshJa,15,7,,,,,Yosha Vandaele,jana vandesijpe,,Enora Le Cadre,Aurélien CHAULET,
Group Stage,Mixed Advanced/Intermediate,Group N - 15 HC 21,4,Single game,Ditte og Dutte,Olli Otter,Ditte og Dutte,15,10,,,,,Ditte Møller Gregersen,Mathias Linnet,,Philip Roy,Lea Hilbrink,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,5,Single game,Aloha,Flying Free,Aloha,15,6,,,,,Cedric Widin,Laura Kunzelmann,,Marcos Bermudez Muratel,Raquel Martín Tablado,
Group Stage,Mixed Advanced/Intermediate,Group A - 15 HC 21,5,Single game,Lego and waffles,Millenium,Lego and waffles,15,7,,,,,Charlotte Bruns,Jakob Blaaholm Nielsen,,Milian Brard,Hélène Bertrand,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,5,Single game,Na-Da,PIKAMIENTOS,Na-Da,15,13,,,,,Dorian Améziane,Natacha Alt,,Vanangamoudiar Liza,Auxence Clark,
Group Stage,Mixed Advanced/Intermediate,Group C - 15 HC 21,5,Single game,Team Phoenix,Les blonds à rien,Les blonds à rien,10,15,,,,,Aske Hammar,Liv Sepstrup,,Jean Kervella,Lucile Rouault,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,5,Single game,Bananas for Johannes,Ok pour moi,Bananas for Johannes,15,11,,,,,Lou Washburn,Paul Siemer,,Maya Barkan,Erwan Chapeliere,
Group Stage,Mixed Advanced/Intermediate,Group D - 15 HC 21,5,Single game,Wazungu,Hommingbirds,Wazungu,15,13,,,,,Rasmine Bak,Hjalte Knudsen,,Hagen Jona Hintz,Janne Uteg,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,5,Single game,Salt and Pepper,RCB Scrambled Tofu,Salt and Pepper,15,12,,,,,Jan Stachiewicz,Ruth Troughton,,Carlo Engel,Anna Lea Schindler,
Group Stage,Mixed Advanced/Intermediate,Group E - 15 HC 21,5,Single game,La Montagne Rose,"Halvard/Margaux ","Halvard/Margaux ",10,15,,,,,Alexandre ROLLOIS,Anaïs Maurel,,Halvard Hanisch,Margaux Thieren,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,5,Single game,Pingu Panther,Green Hot Chilli Peppers,Pingu Panther,15,8,,,,,Daniela Kadlec,Stefan Handschmann,,Jaroslav Čabala,Julia Stranzl,
Group Stage,Mixed Advanced/Intermediate,Group F - 15 HC 21,5,Single game,AToA,Green sailors,AToA,15,6,,,,,Andrea Appel,Alexandre Marti,,Marine Maurel,Olivier Saunier,
